Dot Point Measurements

Generated: Thursday 24 August 2023 07:30:06

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	OpCode	Period	Frame info 3	Frame info 4	Frame info 5	Frame info 6	level_2	level_3	level_4	level_5	scientific	qualifiers	CAAB_code		Radius %
20230309-2_63_01_20230309_BOTTOM_2_0007_0001.mp4_0057942.jpg	      0		1686	2447													20230309-2	63					Unscorable						00000001		32.3
20230309-2_63_01_20230309_BOTTOM_2_0007_0001.mp4_0057942.jpg	      0		2060	2552													20230309-2	63					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		48.1
20230309-2_63_01_20230309_BOTTOM_2_0007_0001.mp4_0057942.jpg	      0		1902	2668													20230309-2	63					Sponges	Cup-likes	Barrels				10000907		47.4
20230309-2_63_01_20230309_BOTTOM_2_0007_0001.mp4_0057942.jpg	      0		1962	2023													20230309-2	63					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		30.6
20230309-2_63_01_20230309_BOTTOM_2_0007_0001.mp4_0057942.jpg	      0		1893	3568													20230309-2	63					Unscorable						00000001		88.3
20230309-2_63_01_20230309_BOTTOM_2_0007_0001.mp4_0057942.jpg	      0		1632	2533													20230309-2	63					Unscorable						00000001		34.9
20230309-2_63_01_20230309_BOTTOM_2_0007_0001.mp4_0057942.jpg	      0		1887	2932													20230309-2	63					Unscorable						00000001		58.5
20230309-2_63_01_20230309_BOTTOM_2_0007_0001.mp4_0057942.jpg	      0		1810	2941													20230309-2	63					Unscorable						00000001		57.3
20230309-2_63_01_20230309_BOTTOM_2_0007_0001.mp4_0057942.jpg	      0		1755	2243													20230309-2	63					Unscorable						00000001		26.3
20230309-2_63_01_20230309_BOTTOM_2_0007_0001.mp4_0057942.jpg	      0		1902	3146													20230309-2	63					Unscorable						00000001		68.5
20230309-2_63_01_20230309_BOTTOM_2_0007_0001.mp4_0057942.jpg	      0		1758	2380													20230309-2	63					Unscorable						00000001		31.5
20230309-2_63_01_20230309_BOTTOM_2_0007_0001.mp4_0057942.jpg	      0		1848	2306													20230309-2	63					Unscorable						00000001		31.9
20230309-2_63_01_20230309_BOTTOM_2_0007_0001.mp4_0057942.jpg	      0		1895	3485													20230309-2	63					Unscorable						00000001		84.4
20230309-2_63_01_20230309_BOTTOM_2_0007_0001.mp4_0057942.jpg	      0		1966	1991													20230309-2	63					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		30.4
20230309-2_63_01_20230309_BOTTOM_2_0007_0001.mp4_0057942.jpg	      0		1683	3069													20230309-2	63					Unscorable						00000001		61.3
20230309-2_63_01_20230309_BOTTOM_2_0007_0001.mp4_0057942.jpg	      0		2141	3035													20230309-2	63					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		69.4
20230309-2_63_01_20230309_BOTTOM_2_0007_0001.mp4_0057942.jpg	      0		1879	2728													20230309-2	63					Unscorable						00000001		49.3
20230309-2_63_01_20230309_BOTTOM_2_0007_0001.mp4_0057942.jpg	      0		2055	3113													20230309-2	63					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		70.5
20230309-2_63_01_20230309_BOTTOM_2_0007_0001.mp4_0057942.jpg	      0		1622	1777													20230309-2	63					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		13.9
20230309-2_63_01_20230309_BOTTOM_2_0007_0001.mp4_0057942.jpg	      0		2078	748													20230309-2	63					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		67.5
20230309-2_63_01_20230309_BOTTOM_2_0007_0001.mp4_0057942.jpg	      0		1634	1194													20230309-2	63					Seagrasses	Strap-like leaves			Posidonia spp		63617901		37.3
20230309-2_63_01_20230309_BOTTOM_2_0007_0001.mp4_0057942.jpg	      0		2023	681													20230309-2	63					Seagrasses	Strap-like leaves			Posidonia spp		63617901		69.0
20230309-2_63_01_20230309_BOTTOM_2_0007_0001.mp4_0057942.jpg	      0		1938	1635													20230309-2	63					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		31.3
20230309-2_63_01_20230309_BOTTOM_2_0007_0001.mp4_0057942.jpg	      0		2067	1735													20230309-2	63					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		35.9
20230309-2_63_01_20230309_BOTTOM_2_0007_0001.mp4_0057942.jpg	      0		1849	1041													20230309-2	63					Seagrasses	Strap-like leaves			Posidonia spp		63617901		48.9
20230309-2_63_01_20230309_BOTTOM_2_0007_0001.mp4_0057942.jpg	      0		1812	1131													20230309-2	63					Seagrasses	Strap-like leaves			Posidonia spp		63617901		44.1
20230309-2_63_01_20230309_BOTTOM_2_0007_0001.mp4_0057942.jpg	      0		1951	973													20230309-2	63					Seagrasses	Strap-like leaves			Posidonia spp		63617901		54.5
20230309-2_63_01_20230309_BOTTOM_2_0007_0001.mp4_0057942.jpg	      0		1751	513													20230309-2	63					Seagrasses	Strap-like leaves			Posidonia spp		63617901		71.7
20230309-2_63_01_20230309_BOTTOM_2_0007_0001.mp4_0057942.jpg	      0		2019	453													20230309-2	63					Seagrasses	Strap-like leaves			Posidonia spp		63617901		79.1
20230309-2_63_01_20230309_BOTTOM_2_0007_0001.mp4_0057942.jpg	      0		1889	886													20230309-2	63					Seagrasses	Strap-like leaves			Posidonia spp		63617901		56.7
20230309-2_63_01_20230309_BOTTOM_2_0007_0001.mp4_0057942.jpg	      0		2126	845													20230309-2	63					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		64.7
20230309-2_63_01_20230309_BOTTOM_2_0007_0001.mp4_0057942.jpg	      0		1874	956													20230309-2	63					Seagrasses	Strap-like leaves			Posidonia spp		63617901		53.3
20230309-2_63_01_20230309_BOTTOM_2_0007_0001.mp4_0057942.jpg	      0		1683	957													20230309-2	63					Seagrasses	Strap-like leaves			Posidonia spp		63617901		49.4
20230309-2_63_01_20230309_BOTTOM_2_0007_0001.mp4_0057942.jpg	      0		1940	1559													20230309-2	63					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		33.1
20230309-2_63_01_20230309_BOTTOM_2_0007_0001.mp4_0057942.jpg	      0		1985	914													20230309-2	63					Seagrasses	Strap-like leaves			Posidonia spp		63617901		57.9
20230309-2_63_01_20230309_BOTTOM_2_0007_0001.mp4_0057942.jpg	      0		2051	643													20230309-2	63					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		71.3
20230309-2_63_01_20230309_BOTTOM_2_0007_0001.mp4_0057942.jpg	      0		1998	1650													20230309-2	63					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		33.8
20230309-2_63_01_20230309_BOTTOM_2_0007_0001.mp4_0057942.jpg	      0		1909	707													20230309-2	63					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		65.2
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		747	1592													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		32.6
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		831	1071													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		47.8
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		563	612													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		75.0
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		905	67													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Ecklonia radiata		54079009		94.4
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		708	1759													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Ecklonia radiata		54079009		31.8
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		992	257													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		84.0
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		620	147													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		94.9
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		870	263													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		85.1
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		569	86													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		98.8
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		803	979													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		52.7
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		1029	127													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		90.2
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		816	1584													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Ecklonia radiata		54079009		29.7
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		704	241													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		88.9
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		997	1440													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		27.5
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		1055	1075													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		42.8
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		573	58													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		100.0
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		541	268													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		90.9
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		548	597													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		76.0
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		586	164													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		94.8
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		521	466													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		82.5
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		1694	2175													20230309-2	81					Unscorable						00000001		24.5
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		1638	3020													20230309-2	81					Unscorable						00000001		60.7
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		1861	2486													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		41.7
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		1744	3719													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		96.6
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		2115	3016													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Ecklonia radiata		54079009		71.0
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		2072	2123													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		40.3
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		1807	2373													20230309-2	81					Unscorable						00000001		35.5
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		1814	2254													20230309-2	81					Unscorable						00000001		31.7
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		2135	3264													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		82.2
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		1721	3654													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		93.1
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		1616	2796													20230309-2	81					Unscorable						00000001		49.4
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		2047	2884													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		63.5
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		2035	2606													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		52.2
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		1651	2649													20230309-2	81					Unscorable						00000001		43.0
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		2145	3134													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Ecklonia radiata		54079009		76.8
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		2129	2925													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Ecklonia radiata		54079009		67.6
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		1896	2960													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		62.7
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		1822	3188													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		71.8
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		2154	2079													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		43.7
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		1786	3568													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		89.7
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		1847	1287													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		40.0
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		1962	1633													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		34.8
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		2094	208													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		93.4
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		1982	807													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		63.8
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		2130	753													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		70.3
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		1792	364													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		80.4
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		1892	1795													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		29.2
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		1811	1195													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		42.5
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		1900	1022													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		52.3
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		1904	834													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		60.6
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		1929	1344													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		40.9
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		1746	1760													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		22.3
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		1649	1599													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		21.6
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		1746	1130													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		43.5
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		1871	632													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		69.0
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		1637	1125													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		41.3
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		1976	665													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		69.9
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		1881	1333													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		39.5
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		2143	643													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		75.3
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		1658	824													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		56.1
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		757	3017													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		65.2
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		627	3593													20230309-2	81					Unscorable						00000001		94.7
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		985	3042													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		62.1
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		679	3562													20230309-2	81					Unscorable						00000001		92.2
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		903	2849													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		54.3
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		610	2643													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		53.6
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		545	2590													20230309-2	81					Unscorable						00000001		54.0
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		623	3592													20230309-2	81					Unscorable						00000001		94.7
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		798	3151													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		70.5
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		777	2726													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		51.7
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		978	2853													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		53.0
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		567	2963													20230309-2	81					Unscorable						00000001		67.7
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		914	1929													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		21.1
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		611	2729													20230309-2	81					Unscorable						00000001		56.8
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		819	3074													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Ecklonia radiata		54079009		66.5
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		1026	3296													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		74.2
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		529	3082													20230309-2	81					Unscorable						00000001		73.8
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		1078	3168													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		67.3
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		589	2286													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		43.0
20230309-2_81_02_20230309_TOP_2_0003_0001.mp4_0066456.jpg	      0		1011	2845													20230309-2	81					Macroalgae	Large canopy-forming	Brown		Scytothalia dorycarpa		54102005		52.1
20230309-2_86_02_20230309_TOP_2_0001_0001.mp4_0020389.jpg	      0		776	3779													20230309-2	86					Macroalgae	Erect fine branching	Red				80300910		93.4
20230309-2_86_02_20230309_TOP_2_0001_0001.mp4_0020389.jpg	      0		581	3448													20230309-2	86					Macroalgae	Erect fine branching	Red				80300910		81.9
20230309-2_86_02_20230309_TOP_2_0001_0001.mp4_0020389.jpg	      0		1077	2358													20230309-2	86					Macroalgae	Erect fine branching	Red				80300910		23.6
20230309-2_86_02_20230309_TOP_2_0001_0001.mp4_0020389.jpg	      0		890	3766													20230309-2	86					Macroalgae	Erect coarse branching	Red				80300906		91.4
20230309-2_86_02_20230309_TOP_2_0001_0001.mp4_0020389.jpg	      0		748	3790													20230309-2	86					Macroalgae	Erect fine branching	Red				80300910		94.4
20230309-2_86_02_20230309_TOP_2_0001_0001.mp4_0020389.jpg	      0		947	2915													20230309-2	86					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		50.8
20230309-2_86_02_20230309_TOP_2_0001_0001.mp4_0020389.jpg	      0		774	2568													20230309-2	86					Macroalgae	Erect fine branching	Red				80300910		40.7
20230309-2_86_02_20230309_TOP_2_0001_0001.mp4_0020389.jpg	      0		824	3176													20230309-2	86					Macroalgae	Erect fine branching	Red				80300910		64.9
20230309-2_86_02_20230309_TOP_2_0001_0001.mp4_0020389.jpg	      0		584	2649													20230309-2	86					Macroalgae	Erect fine branching	Red				80300910		50.1
20230309-2_86_02_20230309_TOP_2_0001_0001.mp4_0020389.jpg	      0		773	2279													20230309-2	86					Macroalgae	Erect fine branching	Red				80300910		31.7
20230309-2_86_02_20230309_TOP_2_0001_0001.mp4_0020389.jpg	      0		961	3150													20230309-2	86					Substrate	Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)			82001014		61.5
20230309-2_86_02_20230309_TOP_2_0001_0001.mp4_0020389.jpg	      0		824	3201													20230309-2	86					Macroalgae	Erect fine branching	Red				80300910		66.0
20230309-2_86_02_20230309_TOP_2_0001_0001.mp4_0020389.jpg	      0		549	2592													20230309-2	86					Macroalgae	Erect fine branching	Red				80300910		49.5
20230309-2_86_02_20230309_TOP_2_0001_0001.mp4_0020389.jpg	      0		848	2982													20230309-2	86					Macroalgae	Erect fine branching	Red				80300910		55.7
20230309-2_86_02_20230309_TOP_2_0001_0001.mp4_0020389.jpg	      0		639	2339													20230309-2	86					Macroalgae	Erect fine branching	Red				80300910		38.8
20230309-2_86_02_20230309_TOP_2_0001_0001.mp4_0020389.jpg	      0		818	3071													20230309-2	86					Macroalgae	Erect fine branching	Red				80300910		60.3
20230309-2_86_02_20230309_TOP_2_0001_0001.mp4_0020389.jpg	      0		690	2342													20230309-2	86					Macroalgae	Erect fine branching	Red				80300910		36.7
20230309-2_86_02_20230309_TOP_2_0001_0001.mp4_0020389.jpg	      0		705	2171													20230309-2	86					Macroalgae	Erect fine branching	Red				80300910		32.4
20230309-2_86_02_20230309_TOP_2_0001_0001.mp4_0020389.jpg	      0		1005	2427													20230309-2	86					Macroalgae	Erect fine branching	Red				80300910		28.3
20230309-2_86_02_20230309_TOP_2_0001_0001.mp4_0020389.jpg	      0		890	2570													20230309-2	86					Macroalgae	Erect fine branching	Red				80300910		37.3
20230309-2_86_02_20230309_TOP_2_0001_0001.mp4_0020389.jpg	      0		1060	442													20230309-2	86					Macroalgae	Erect fine branching	Red				80300910		74.5
20230309-2_86_02_20230309_TOP_2_0001_0001.mp4_0020389.jpg	      0		689	370													20230309-2	86					Seagrasses	Strap-like leaves			Posidonia spp		63617901		83.0
20230309-2_86_02_20230309_TOP_2_0001_0001.mp4_0020389.jpg	      0		611	1346													20230309-2	86					Macroalgae	Erect fine branching	Red				80300910		45.7
20230309-2_86_02_20230309_TOP_2_0001_0001.mp4_0020389.jpg	      0		990	1191													20230309-2	86					Seagrasses	Strap-like leaves			Posidonia spp		63617901		40.4
20230309-2_86_02_20230309_TOP_2_0001_0001.mp4_0020389.jpg	      0		586	999													20230309-2	86					Macroalgae	Erect fine branching	Red				80300910		58.8
20230309-2_86_02_20230309_TOP_2_0001_0001.mp4_0020389.jpg	      0		849	1465													20230309-2	86					Seagrasses	Strap-like leaves			Posidonia spp		63617901		33.2
20230309-2_86_02_20230309_TOP_2_0001_0001.mp4_0020389.jpg	      0		614	86													20230309-2	86					Macroalgae	Erect fine branching	Red				80300910		97.3
20230309-2_86_02_20230309_TOP_2_0001_0001.mp4_0020389.jpg	      0		993	1525													20230309-2	86					Macroalgae	Erect fine branching	Red				80300910		26.3
20230309-2_86_02_20230309_TOP_2_0001_0001.mp4_0020389.jpg	      0		685	1210													20230309-2	86					Seagrasses	Strap-like leaves			Posidonia spp		63617901		47.8
20230309-2_86_02_20230309_TOP_2_0001_0001.mp4_0020389.jpg	      0		1018	207													20230309-2	86					Macroalgae	Erect fine branching	Red				80300910		86.2
20230309-2_86_02_20230309_TOP_2_0001_0001.mp4_0020389.jpg	      0		681	862													20230309-2	86					Seagrasses	Strap-like leaves			Posidonia spp		63617901		61.7
20230309-2_86_02_20230309_TOP_2_0001_0001.mp4_0020389.jpg	      0		1069	1701													20230309-2	86					Seagrasses	Strap-like leaves			Posidonia spp		63617901		17.5
20230309-2_86_02_20230309_TOP_2_0001_0001.mp4_0020389.jpg	      0		685	1633													20230309-2	86					Macroalgae	Erect fine branching	Red				80300910		35.0
20230309-2_86_02_20230309_TOP_2_0001_0001.mp4_0020389.jpg	      0		746	1168													20230309-2	86					Seagrasses	Strap-like leaves			Posidonia spp		63617901		47.5
20230309-2_86_02_20230309_TOP_2_0001_0001.mp4_0020389.jpg	      0		729	1254													20230309-2	86					Seagrasses	Strap-like leaves			Posidonia spp		63617901		44.8
20230309-2_86_02_20230309_TOP_2_0001_0001.mp4_0020389.jpg	      0		609	857													20230309-2	86					Macroalgae	Erect fine branching	Red				80300910		63.7
20230309-2_86_02_20230309_TOP_2_0001_0001.mp4_0020389.jpg	      0		794	1254													20230309-2	86					Seagrasses	Strap-like leaves			Posidonia spp		63617901		42.7
